web_record_id,source,original_title,normalized_title,web_date,youtube_id,aosrd_url,pdf_url,candidate_otter_id,otter_date,otter_packet_dir,otter_original_title,otter_enriched_title,otter_processed,screenshot_count,match_class,match_reason,title_similarity,date_relationship,speaker_relationship,variant_flag,needs_human_review,web_speakers,topic_hits
aosrd-webinars-246-zBHk2MN9ql8,aosrd_webinars_youtube,AMPK to Manage Chronic Diseases by Dr. Michael Karlfeldt,ampk to manage chronic diseases by dr michael karlfeldt,,zBHk2MN9ql8,https://aosrd.org/webinars/,,FHVn8qFG7pov0fVMLuuVpKan1hA,2025-07-15,Research/lectures/clearfield-webinar-2025-07-15,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — July 15, 2025: TBI Care Models & Post-Injury Hormones",True,77,possible,topic/title similarity; insufficient independent evidence,0.222,unknown,aligned,no,yes,Michael Karlfeldt,"chronic,michael"
aosrd-webinars-247-d0Eh9F8KA6M,aosrd_webinars_youtube,"Estrogen and Immune Function in Women by Dr. Felice Gersh, December 28, 2021",estrogen and immune function in women by dr felice gersh december 28 2021,2021-12-28,d0Eh9F8KA6M,https://aosrd.org/webinars/,,OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2024-10-01,Research/lectures/clearfield-webinar-2024-10-01,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 1, 2024: Physiologic Menopausal HRT with Felice Gersh",True,0,possible,topic/title similarity; insufficient independent evidence,0.395,divergent,aligned,no,yes,Felice Gersh,"estrogen,felice,gersh,immune"
aosrd-webinars-248-qOXpT2wIfTc,aosrd_webinars_youtube,"Quantum Anti-Aging by Dr. Parvin Zarrin, December 21, 2021",quantum anti-aging by dr parvin zarrin december 21 2021,2021-12-21,qOXpT2wIfTc,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Parvin Zarrin,
aosrd-webinars-249-3mTLksPwJyo,aosrd_webinars_youtube,"Mycotoxins and Autoimmunity by Andrew Campbell, MD, Dec 14, 2021",mycotoxins and autoimmunity by andrew campbell md dec 14 2021,2021-12-14,3mTLksPwJyo,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/12/Mold-and-Mycotoxins-1021.pdf,v3Md09l1C_mz3hrDPWngln5SYQw,2025-09-09,Research/lectures/clearfield-webinar-2025-09-09,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — Mold, Mycotoxins & Vitamin C Safety",True,115,possible,topic/title similarity; insufficient independent evidence,0.412,divergent,aligned,no,yes,Andrew Campbell,"andrew,campbell,mycotoxins"
aosrd-webinars-249-3mTLksPwJyo,aosrd_webinars_youtube,"Mycotoxins and Autoimmunity by Andrew Campbell, MD, Dec 14, 2021",mycotoxins and autoimmunity by andrew campbell md dec 14 2021,2021-12-14,3mTLksPwJyo,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/12/Mold-and-Mycotoxins-1021.pdf,hFcw5MS7FSAuXJGFcnPHqL6j1gM,2025-01-22,Research/lectures/clearfield-webinar-2025-01-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — January 22, 2025: Mold, Mycotoxins & the Sinus–Brain Axis (Dr. Dennis)",True,177,possible,topic/title similarity; insufficient independent evidence,0.346,divergent,aligned,no,yes,Andrew Campbell,"campbell,mycotoxins"
aosrd-webinars-250-gc0Dld2T9Eg,aosrd_webinars_youtube,"Fascia, Pain Modulation and Autoimmunity by Kathleen O’Neil Smith, MD, December 7, 2021",fascia pain modulation and autoimmunity by kathleen o neil smith md december 7 2021,2021-12-07,gc0Dld2T9Eg,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Kathleen,
aosrd-webinars-251-cb7usLlOMJQ,aosrd_webinars_youtube,Current Covid 19 Management with Dr.. Peter McCullough and Dr. Salaheldin Halasa,current covid coronavirus covid-19 19 management with dr peter mccullough and dr salaheldin halasa,,cb7usLlOMJQ,https://aosrd.org/webinars/,,SdzXWjorAW2NkmSfJoC1PdOzwAE,2025-05-20,Research/lectures/clearfield-webinar-2025-05-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — May 20, 2025: Outperforming Oncologists (CDPM Delivery, TME & NK Exosomes)",True,56,possible,topic/title similarity; insufficient independent evidence,0.237,unknown,partial:Salaheldin Halasa,no,yes,Dr.. Peter McCullough; Salaheldin Halasa,"halasa,salaheldin"
aosrd-webinars-251-cb7usLlOMJQ,aosrd_webinars_youtube,Current Covid 19 Management with Dr.. Peter McCullough and Dr. Salaheldin Halasa,current covid coronavirus covid-19 19 management with dr peter mccullough and dr salaheldin halasa,,cb7usLlOMJQ,https://aosrd.org/webinars/,,b2H7gyjRNmbN0l62XtCzeLPovDE,2025-06-24,Research/lectures/clearfield-webinar-2025-06-24,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — June 24, 2025: Ivermectin & Mebendazole for Cancer Stem Cells & Fibrosis",True,80,possible,topic/title similarity; insufficient independent evidence,0.212,unknown,partial:Salaheldin Halasa,no,yes,Dr.. Peter McCullough; Salaheldin Halasa,"halasa,salaheldin"
aosrd-webinars-251-cb7usLlOMJQ,aosrd_webinars_youtube,Current Covid 19 Management with Dr.. Peter McCullough and Dr. Salaheldin Halasa,current covid coronavirus covid-19 19 management with dr peter mccullough and dr salaheldin halasa,,cb7usLlOMJQ,https://aosrd.org/webinars/,,GUt4yZgCp4lNVboAnJBHNMsHO7A,2025-05-06,Research/lectures/clearfield-webinar-2025-05-06,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — May 6, 2025: Male Aromatization & Aromatase Blockade on TRT",True,44,possible,topic/title similarity; insufficient independent evidence,0.178,unknown,partial:Salaheldin Halasa,no,yes,Dr.. Peter McCullough; Salaheldin Halasa,"halasa,management"
aosrd-webinars-252-n5NAl-lGTrA,aosrd_webinars_youtube,“Low Dose Naltrexone” by Dr William Clearfield,low dose naltrexone by dr william clearfield,,n5NAl-lGTrA,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,unknown,unknown,no,yes,Dose Naltrexone; William Clearfield,
aosrd-webinars-253-r_CPjBXzeNI,aosrd_webinars_youtube,"Good and Bad Electromagnetic Fields Jami and Dr Rugerrio, November 23, 2021",good and bad electromagnetic fields jami and dr rugerrio november 23 2021,2021-11-23,r_CPjBXzeNI,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Rugerrio,
aosrd-webinars-254-airYs7uvexw,aosrd_webinars_youtube,Targeting the Innate Repair Receptor to Treat Neuropathy Speakers Dr. James Joseph,targeting the innate repair receptor to treat neuropathy speakers dr james joseph,,airYs7uvexw,https://aosrd.org/webinars/,,xg4V_A-L8_Ob1jKGBewDTtKzOWg,2024-08-13,Research/lectures/clearfield-webinar-2024-08-13,Tuesday Integrative Health Webinar,Tuesday Integrative Health Webinar — CDPM Four Pillars / Redox & Immune Modulation,True,0,possible,topic/title similarity; insufficient independent evidence,0.188,unknown,aligned,no,yes,James Joseph,"james,joseph,neuropathy,speakers"
aosrd-webinars-255-R84GqIcx9VE,aosrd_webinars_youtube,"The Benefits of Adding Safe, Regular, and Effective Corrective Exercise Therapy to Supplement Pharmacological and Homeopathic Remedies. – Dr. David Neuman – Dr. David Neuman",the benefits of adding safe regular and effective corrective exercise therapy to supplement pharmacological and homeopathic remedies - dr david neuman - dr david neuman,,R84GqIcx9VE,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,unknown,unknown,no,yes,David Neuman,
aosrd-webinars-256-6autPt87jWw,aosrd_webinars_youtube,"Unlocking the Power of Nanotechnology to Prevent and Remedy Chronic Disease by Salaheldin Halasa, MD",unlocking the power of nanotechnology to prevent and remedy chronic disease by salaheldin halasa md,,6autPt87jWw,https://aosrd.org/webinars/,,3BvIJDrhEXHdWPee7Ztw2x6EmdE,2025-12-10,Research/lectures/clearfield-webinar-2025-12-10,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 10, 2025: Nanotechnology, Adaptogens & Holiday Metabolic Botanicals (Saleya / Nario)",True,129,possible,topic/title similarity; insufficient independent evidence,0.455,unknown,aligned,no,yes,Salaheldin Halasa,"halasa,nanotechnology"
aosrd-webinars-257-qtvJw-wtpJs,aosrd_webinars_youtube,Chronic Fatigue-Chronic Infections by Dr. Kalapana Patel 19 Oct 2021,chronic fatigue-chronic infections by dr kalapana patel 19 oct 2021,2021-10-19,qtvJw-wtpJs,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Kalapana Patel,
aosrd-webinars-258-z-CQdM_XfG8,aosrd_webinars_youtube,The Glutathione Revolution The Future of Anti Aging Medicine by Dr. Nayan Patel and Dr. Ray Yutani,the glutathione revolution the future of anti aging medicine by dr nayan patel and dr ray yutani,,z-CQdM_XfG8,https://aosrd.org/webinars/,,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 5, 2025: Uveal Melanoma Molecular Vulnerabilities",True,75,possible,topic/title similarity; insufficient independent evidence,0.208,unknown,partial:Nayan Patel,no,yes,Nayan Patel; Ray Yutani,"medicine,patel"
aosrd-webinars-259-UmYaeBbRYyw,aosrd_webinars_youtube,Covid 19 Management for the Vaccinated and Unvaccinated by Dr. Dan Stock,covid coronavirus covid-19 19 management for the vaccinated and unvaccinated by dr dan stock,,UmYaeBbRYyw,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,unknown,unknown,no,yes,Dan Stock,
aosrd-webinars-260-mk8ixh0kmig,aosrd_webinars_youtube,"The Role of Nutrition in Chronic Disease Management – Dr. John Swartz – Sep 7, 2021",the role of nutrition in chronic disease management - dr john swartz - sep 7 2021,2021-09-07,mk8ixh0kmig,https://aosrd.org/webinars/,,Se28ZvfBuNMYHNmwQG9ua7gbTWk,2026-03-10,Research/lectures/clearfield-webinar-2026-03-10,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — March 10, 2026: Paul Clayton Pharmaco-Nutrition & GHK-Cu",True,83,possible,topic/title similarity; insufficient independent evidence,0.234,divergent,aligned,no,yes,John Swartz,"chronic,disease,john,nutrition"
aosrd-webinars-261-qVX_h6blAQw,aosrd_webinars_youtube,"Medical Intuition by Terri Jay  Aug 31, 2021 – Video",medical intuition by terri jay aug 31 2021 -,2021-08-31,qVX_h6blAQw,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/09/PowerPoint-for-Doctors-Terri-Jay-2.pdf,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Terri Jay  Aug,
aosrd-webinars-262-z21aTYjo4Us,aosrd_webinars_youtube,"Covid 19 Protocols By Dr. Mike Boehmer, Amex Pharmacy – 27 Aug 2021",covid coronavirus covid-19 19 protocols by dr mike boehmer amex pharmacy - 27 aug 2021,2021-08-27,z21aTYjo4Us,https://aosrd.org/webinars/,,hQzjA4-OBAL6Qn7OOOywEISWs3I,2025-07-08,Research/lectures/clearfield-webinar-2025-07-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — July 8, 2025: Photobiomodulation & PCOS Tribulus Tip",True,79,possible,topic/title similarity; insufficient independent evidence,0.11,divergent,aligned,no,yes,Mike Boehmer,"coronavirus,covid,covid-19,mike,protocols"
aosrd-webinars-263-lCzuTx9LKnQ,aosrd_webinars_youtube,"Chronic Fatigue Syndrome: Road to Resolution: Dr. Todd Born Aug 17, 2021 – Video",chronic fatigue syndrome road to resolution dr todd born aug 17 2021 -,2021-08-17,lCzuTx9LKnQ,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/08/Chronic-Fatigue-Syndrome-ASORD-1.pdf,CMNjlQbT2xu4NqL-9gu4VQSt0mo,2024-08-06,Research/lectures/clearfield-webinar-2024-08-06,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 6, 2024: Gut Microbiome, Postbiotic Metabolites & Oral Probiotic Dilemma",True,0,possible,topic/title similarity; insufficient independent evidence,0.216,divergent,aligned,no,yes,Todd Born Aug,"chronic,fatigue"
aosrd-webinars-264-hGZgCspkuI8,aosrd_webinars_youtube,"Endocannabinoid Receptors and Medical Cannabis b Dr. Jeffrey Block, Aug 10, 2021 – Video",endocannabinoid receptors and medical cannabis b dr jeffrey block aug 10 2021 -,2021-08-10,hGZgCspkuI8,https://aosrd.org/webinars/,,XFeeYcx6xIW9i1HcL0VfsCVvAjY,2024-09-17,Research/lectures/clearfield-webinar-2024-09-17,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 17, 2024: Evolving Cannabis Space, ECS & Evidence (Jeffrey Block)",True,0,possible,topic/title similarity; insufficient independent evidence,0.424,divergent,aligned,no,yes,Jeffrey Block,"block,cannabis,endocannabinoid,jeffrey,medical,receptors"
aosrd-webinars-265-iYwInlyFKnQ,aosrd_webinars_youtube,"Natural Immunity via Homeopathic Medicine vs Artificial Immunity via Vaccination by Dr Parvin Zarrin, Aug 3, 2021",natural immunity via homeopathic medicine vs artificial immunity via vaccination by dr parvin zarrin aug 3 2021,2021-08-03,iYwInlyFKnQ,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Parvin Zarrin,
aosrd-webinars-266-qviA4DV_pH4,aosrd_webinars_youtube,"Neural Therapy, Dr. John Burgess – July 27, 2021 – Video",neural therapy dr john burgess - july 27 2021 -,2021-07-27,qviA4DV_pH4,https://aosrd.org/webinars/,,VwrSvok1RCW2X3iJ_Kwbd8JK6k8,2025-11-12,Research/lectures/clearfield-webinar-2025-11-12,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — November 12, 2025: Neural Therapy (Voltage, Scars & Segmental Regulation)",True,180,possible,topic/title similarity; insufficient independent evidence,0.41,divergent,aligned,no,yes,John Burgess,"burgess,john,neural,therapy"
aosrd-webinars-267-60tKHG3mlyg,aosrd_webinars_youtube,Histories in Antiaging Medicine Dr. Kanapala Patel – 23 Jul 2021,histories in antiaging medicine dr kanapala patel - 23 jul 2021,2021-07-23,60tKHG3mlyg,https://aosrd.org/webinars/,,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 5, 2025: Uveal Melanoma Molecular Vulnerabilities",True,75,possible,topic/title similarity; insufficient independent evidence,0.116,divergent,aligned,no,yes,Kanapala Patel,"medicine,patel"
aosrd-webinars-268-2cecK4Jk2vw,aosrd_webinars_youtube,"Genetic Snips and COVID-19 Severity by Dr. Cheryl Ortel July 6, 2021 – Video",genetic snips and covid coronavirus covid-19-19 severity by dr cheryl ortel july 6 2021 -,2021-07-06,2cecK4Jk2vw,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/07/Genetic-Snips-and-COVID-19-Severity-7.6.21.pdf,4qg44PRw27Y2Jbzl7MXMYCX0HuI,2025-04-15,Research/lectures/clearfield-webinar-2025-04-15,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — April 15, 2025: Immunosenescence & Four-Pillar Immune Formula",True,67,possible,topic/title similarity; insufficient independent evidence,0.16,divergent,aligned,no,yes,Cheryl Ortel July,"coronavirus,covid"
aosrd-webinars-268-2cecK4Jk2vw,aosrd_webinars_youtube,"Genetic Snips and COVID-19 Severity by Dr. Cheryl Ortel July 6, 2021 – Video",genetic snips and covid coronavirus covid-19-19 severity by dr cheryl ortel july 6 2021 -,2021-07-06,2cecK4Jk2vw,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/07/Genetic-Snips-and-COVID-19-Severity-7.6.21.pdf,hQzjA4-OBAL6Qn7OOOywEISWs3I,2025-07-08,Research/lectures/clearfield-webinar-2025-07-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — July 8, 2025: Photobiomodulation & PCOS Tribulus Tip",True,79,possible,topic/title similarity; insufficient independent evidence,0.144,divergent,aligned,no,yes,Cheryl Ortel July,"coronavirus,covid"
aosrd-webinars-269-egztdM6XALY,aosrd_webinars_youtube,"COVID 19 Pathology and Treatment S Halasa Dec 22, 2020",covid coronavirus covid-19 19 pathology and treatment s halasa dec 22 2020,2020-12-22,egztdM6XALY,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,,
aosrd-webinars-270-2WBm0BYOddM,aosrd_webinars_youtube,The Endocrinology of Autism-Condensed Version,the endocrinology of autism-condensed version,,2WBm0BYOddM,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,unknown,unknown,no,yes,,
aosrd-webinars-271-nh8HbHLxrR0,aosrd_webinars_youtube,Chronic DIsease Management Kathleen ONeil Smith,chronic disease management kathleen oneil smith,,nh8HbHLxrR0,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,unknown,unknown,no,yes,,
aosrd-webinars-272-JV1b52oVfdE,aosrd_webinars_youtube,Optimization of Nutrition by Dr John Swartz – Video,optimization of nutrition by dr john swartz -,,JV1b52oVfdE,https://aosrd.org/webinars/,,Se28ZvfBuNMYHNmwQG9ua7gbTWk,2026-03-10,Research/lectures/clearfield-webinar-2026-03-10,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — March 10, 2026: Paul Clayton Pharmaco-Nutrition & GHK-Cu",True,83,possible,topic/title similarity; insufficient independent evidence,0.376,unknown,aligned,no,yes,John Swartz,"john,nutrition"
aosrd-webinars-273-U0qonhUyVEg,aosrd_webinars_youtube,Optimization of Nutrition by Dr John Swartz- VIdeo,optimization of nutrition by dr john swartz-,,U0qonhUyVEg,https://aosrd.org/webinars/,,Se28ZvfBuNMYHNmwQG9ua7gbTWk,2026-03-10,Research/lectures/clearfield-webinar-2026-03-10,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — March 10, 2026: Paul Clayton Pharmaco-Nutrition & GHK-Cu",True,83,possible,topic/title similarity; insufficient independent evidence,0.38,unknown,aligned,no,yes,John Swartz- VIdeo,"john,nutrition"
aosrd-webinars-274-RlSklPXfamk,aosrd_webinars_youtube,Endothelial Dysfunction Dr Mary Babcock – Video,endothelial dysfunction dr mary babcock -,,RlSklPXfamk,https://aosrd.org/webinars/,,GoRuWgRFUBHzZE--rF7qmxgBIOc,2025-06-17,Research/lectures/clearfield-webinar-2025-06-17,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — June 17, 2025: Mitochondrial Health, CoQ10 Depletion & Cellular Energy",True,65,possible,topic/title similarity; insufficient independent evidence,0.309,unknown,aligned,no,yes,Mary Babcock,"dysfunction,endothelial"
aosrd-webinars-274-RlSklPXfamk,aosrd_webinars_youtube,Endothelial Dysfunction Dr Mary Babcock – Video,endothelial dysfunction dr mary babcock -,,RlSklPXfamk,https://aosrd.org/webinars/,,KPtFIYDuvg1p0CbfNkYIuOVkwIE,2025-10-21,Research/lectures/clearfield-webinar-2025-10-21,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 21, 2025",True,86,possible,topic/title similarity; insufficient independent evidence,0.241,unknown,aligned,no,yes,Mary Babcock,"dysfunction,endothelial"
aosrd-webinars-275-tWfHeTRpBHw,aosrd_webinars_youtube,Endothelial Dysfunction Dr Mary Babcock – Video,endothelial dysfunction dr mary babcock -,,tWfHeTRpBHw,https://aosrd.org/webinars/,,GoRuWgRFUBHzZE--rF7qmxgBIOc,2025-06-17,Research/lectures/clearfield-webinar-2025-06-17,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — June 17, 2025: Mitochondrial Health, CoQ10 Depletion & Cellular Energy",True,65,possible,topic/title similarity; insufficient independent evidence,0.309,unknown,aligned,no,yes,Mary Babcock,"dysfunction,endothelial"
aosrd-webinars-275-tWfHeTRpBHw,aosrd_webinars_youtube,Endothelial Dysfunction Dr Mary Babcock – Video,endothelial dysfunction dr mary babcock -,,tWfHeTRpBHw,https://aosrd.org/webinars/,,KPtFIYDuvg1p0CbfNkYIuOVkwIE,2025-10-21,Research/lectures/clearfield-webinar-2025-10-21,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 21, 2025",True,86,possible,topic/title similarity; insufficient independent evidence,0.241,unknown,aligned,no,yes,Mary Babcock,"dysfunction,endothelial"
aosrd-webinars-276-xf6_T9mUZKc,aosrd_webinars_youtube,Low Dose Naltrexone in Rheumtolgy by Dr. Pam Smith – Video,low dose naltrexone in rheumtolgy by dr pam smith -,,xf6_T9mUZKc,https://aosrd.org/webinars/,,FbRyr7EkkewAoPTmXbK9DtUiA_Y,2024-09-24,Research/lectures/clearfield-webinar-2024-09-24,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 24, 2024: Drug-Induced Nutrient Depletion & Nitric Oxide",True,0,possible,topic/title similarity; insufficient independent evidence,0.239,unknown,aligned,no,yes,Dose Naltrexone; Pam Smith,"dose,smith"
aosrd-webinars-277-PAwuHkLjBxc,aosrd_webinars_youtube,146th OYG Session | Peptides for Wellness & Brain Function | Dr William Clearfield,146th oyg session peptides for wellness & brain function dr william clearfield,,PAwuHkLjBxc,https://aosrd.org/webinars/,,Zxy20R1uant_QctiZutXLSt-Q-E,2025-03-25,Research/lectures/clearfield-webinar-2025-03-25,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — March 25, 2025: Laboratory of Functional Medicine",True,159,possible,topic/title similarity; insufficient independent evidence,0.331,unknown,aligned,no,yes,William Clearfield,"function,wellness"
aosrd-webinars-277-PAwuHkLjBxc,aosrd_webinars_youtube,146th OYG Session | Peptides for Wellness & Brain Function | Dr William Clearfield,146th oyg session peptides for wellness & brain function dr william clearfield,,PAwuHkLjBxc,https://aosrd.org/webinars/,,ykfPBSHSL3meBk4yGojbTxMVIpA,2024-10-22,Research/lectures/clearfield-webinar-2024-10-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 22, 2024: DHA, Lutein & Zeaxanthin for Brain Health",True,68,possible,topic/title similarity; insufficient independent evidence,0.279,unknown,aligned,no,yes,William Clearfield,"brain,peptides"
aosrd-webinars-278-cFsYIDESXoE,aosrd_webinars_youtube,"Managing Post-Covid 19 Stroke, Heart Failure and Vascular Thrombosis by Dr. James Joseph",managing post-covid coronavirus covid-19 19 stroke heart failure and vascular thrombosis by dr james joseph,,cFsYIDESXoE,https://aosrd.org/webinars/,,8zWbW6QDW1P91M_Tbf8iqD9f8TQ,2025-09-16,Research/lectures/clearfield-webinar-2025-09-16,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 16, 2025: Oil Pulling, Indigenous Medicine & AI Bias",True,2,possible,topic/title similarity; insufficient independent evidence,0.226,unknown,aligned,no,yes,James Joseph,"failure,james"
aosrd-webinars-278-cFsYIDESXoE,aosrd_webinars_youtube,"Managing Post-Covid 19 Stroke, Heart Failure and Vascular Thrombosis by Dr. James Joseph",managing post-covid coronavirus covid-19 19 stroke heart failure and vascular thrombosis by dr james joseph,,cFsYIDESXoE,https://aosrd.org/webinars/,,xg4V_A-L8_Ob1jKGBewDTtKzOWg,2024-08-13,Research/lectures/clearfield-webinar-2024-08-13,Tuesday Integrative Health Webinar,Tuesday Integrative Health Webinar — CDPM Four Pillars / Redox & Immune Modulation,True,0,possible,topic/title similarity; insufficient independent evidence,0.221,unknown,aligned,no,yes,James Joseph,"james,joseph"
aosrd-webinars-278-cFsYIDESXoE,aosrd_webinars_youtube,"Managing Post-Covid 19 Stroke, Heart Failure and Vascular Thrombosis by Dr. James Joseph",managing post-covid coronavirus covid-19 19 stroke heart failure and vascular thrombosis by dr james joseph,,cFsYIDESXoE,https://aosrd.org/webinars/,,hQzjA4-OBAL6Qn7OOOywEISWs3I,2025-07-08,Research/lectures/clearfield-webinar-2025-07-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — July 8, 2025: Photobiomodulation & PCOS Tribulus Tip",True,79,possible,topic/title similarity; insufficient independent evidence,0.216,unknown,aligned,no,yes,James Joseph,"coronavirus,covid-19,james,stroke"
aosrd-webinars-278-cFsYIDESXoE,aosrd_webinars_youtube,"Managing Post-Covid 19 Stroke, Heart Failure and Vascular Thrombosis by Dr. James Joseph",managing post-covid coronavirus covid-19 19 stroke heart failure and vascular thrombosis by dr james joseph,,cFsYIDESXoE,https://aosrd.org/webinars/,,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 5, 2025: Uveal Melanoma Molecular Vulnerabilities",True,75,possible,topic/title similarity; insufficient independent evidence,0.182,unknown,aligned,no,yes,James Joseph,"james,joseph"
aosrd-webinars-279-qzuWhT2F_R0,aosrd_webinars_youtube,Case Histories Show Casing the Power of Anti Aging Medicine,case histories show casing the power of anti aging medicine,,qzuWhT2F_R0,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,unknown,unknown,no,yes,Casing,
aosrd-webinars-280-gLzMZA_eM5g,aosrd_webinars_youtube,Immune Peptides by William Clearfield DO – Video,immune peptides by william clearfield do -,,gLzMZA_eM5g,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/06/Immune-Peptides-w-Intro.pdf,avbRWMav2fwgobz9r7HjwR4z44I,2026-06-02,Research/lectures/clearfield-webinar-2026-06-02,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — June 2, 2026: Cancer Destruction Kits & Low-Dose Colchicine (Nicholas St. John)",True,72,possible,topic/title similarity; insufficient independent evidence,0.305,unknown,aligned,no,yes,William Clearfield DO,"immune,peptides"
aosrd-webinars-280-gLzMZA_eM5g,aosrd_webinars_youtube,Immune Peptides by William Clearfield DO – Video,immune peptides by william clearfield do -,,gLzMZA_eM5g,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/06/Immune-Peptides-w-Intro.pdf,lnZUNAyEcVNSN0i3JOEbuJcc15A,2025-02-19,Research/lectures/clearfield-webinar-2025-02-19,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 19, 2025: Thymosin Alpha-1 & Thymogen Immune Peptides",True,49,possible,topic/title similarity; insufficient independent evidence,0.288,unknown,aligned,no,yes,William Clearfield DO,"immune,peptides"
aosrd-webinars-280-gLzMZA_eM5g,aosrd_webinars_youtube,Immune Peptides by William Clearfield DO – Video,immune peptides by william clearfield do -,,gLzMZA_eM5g,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/06/Immune-Peptides-w-Intro.pdf,Se28ZvfBuNMYHNmwQG9ua7gbTWk,2026-03-10,Research/lectures/clearfield-webinar-2026-03-10,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — March 10, 2026: Paul Clayton Pharmaco-Nutrition & GHK-Cu",True,83,possible,topic/title similarity; insufficient independent evidence,0.265,unknown,aligned,no,yes,William Clearfield DO,"immune,peptides"
aosrd-webinars-280-gLzMZA_eM5g,aosrd_webinars_youtube,Immune Peptides by William Clearfield DO – Video,immune peptides by william clearfield do -,,gLzMZA_eM5g,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/06/Immune-Peptides-w-Intro.pdf,zXf2JR4NKM7KxvOGrUxYJnH-ld8,2025-12-31,Research/lectures/clearfield-webinar-2025-12-31,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 31, 2025: Vitamin C & Hormones + Microbiome/FMT Q&A (Piper Dobner)",True,54,possible,topic/title similarity; insufficient independent evidence,0.261,unknown,aligned,no,yes,William Clearfield DO,"immune,peptides"
