record_id,ecosystem,source,original_title,normalized_title,pass1_reference,otter_id,otter_date,packet_dir,packet_json_status,raw_transcript_status,summary_status,structured_lecture_notes_status,quiz_status,key_takeaways_status,infographic_data_status,infographic_status,readme_status,slides_status,slides_claimed_downloaded,slide_pdf_status,slide_images_status,audio_status,video_status,pathway_status,content_kit_status,knowledge_leaves_status,aosrd_catalog_status,aosrd_pdf_url_status,aosrd_pdf_local_status,youtube_id,youtube_url_status,youtube_video_local_status,vimeo_url_status,vimeo_video_local_status,rumble_url_status,rumble_video_local_status,overall_local_representation_status,processing_state_based_on_local_inventory,notes
aosrd-webinars-192-E6pwg1bmNJk,AOSRD_Clearfield,aosrd_webinars_youtube,"Surgical and Medical Management of Mycotoxin Neurotoxicity with Dr. Donald Dennis – January 24, 2023 (Video)",surgical and medical management of mycotoxin neurotoxicity with dr donald dennis january 24 2023 video,aosrd-webinars-192-E6pwg1bmNJk|hFcw5MS7FSAuXJGFcnPHqL6j1gM|uRqtR3sy0qaYlUcYL4_tPVC7Tps,hFcw5MS7FSAuXJGFcnPHqL6j1gM;uRqtR3sy0qaYlUcYL4_tPVC7Tps,2025-01-22;2025-01-15,Research/lectures/clearfield-webinar-2025-01-22;Research/lectures/clearfield-webinar-2025-01-15,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,E6pwg1bmNJk,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-193-3HKa-GZK_Qw,AOSRD_Clearfield,aosrd_webinars_youtube,"Menopause-The Impact on Skin and HAir by Dr. Felice Gersh – January 17, 2023 (Video)",menopause the impact on skin and hair by dr felice gersh january 17 2023 video,aosrd-webinars-193-3HKa-GZK_Qw|OL_Ukp1RYjVvnjsMHnF2eXCXDC8,OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2024-10-01,Research/lectures/clearfield-webinar-2024-10-01,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,3HKa-GZK_Qw,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-194-no_id,AOSRD_Clearfield,aosrd_webinars_rumble,"Medical Freedom: Stefan Hartmann, PA’s Presentation to the Florida Delegates of State Legislature(Video)",medical freedom stefan hartmann pa s presentation to the florida delegates of state legislature video,aosrd-webinars-194-no_id,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,,absent,absent,absent,absent,cataloged_external,absent,cataloged_external,source_only,
aosrd-webinars-195-i-q4BtUNVuI,AOSRD_Clearfield,aosrd_webinars_youtube,"The 14-3-3n Biomarker for Rheumatoid Arthritis Diagnosis, Prognosis, and Monitoring with Dr. Nima Mazinani – January 10, 2023(Video)",the 14 3 3n biomarker for rheumatoid arthritis diagnosis prognosis and monitoring with dr nima mazinani january 10 2023 video,aosrd-webinars-195-i-q4BtUNVuI,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,i-q4BtUNVuI,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-196-Td9ybE_W-wU,AOSRD_Clearfield,aosrd_webinars_youtube,"The Role of the Renin-Angiotensin Components in Atherosclerosis with Dr. James Joseph – January 3, 2023(Video)",the role of the renin angiotensin components in atherosclerosis with dr james joseph january 3 2023 video,aosrd-webinars-196-Td9ybE_W-wU|xg4V_A-L8_Ob1jKGBewDTtKzOWg|JAhRYbDDwDsC4em3dazDKyDw4gM,xg4V_A-L8_Ob1jKGBewDTtKzOWg;JAhRYbDDwDsC4em3dazDKyDw4gM,2024-08-13;2025-02-05,Research/lectures/clearfield-webinar-2024-08-13;Research/lectures/clearfield-webinar-2025-02-05,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,Td9ybE_W-wU,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-197-92sBrfKcyfE,AOSRD_Clearfield,aosrd_webinars_youtube,"Oxytocin to Treat Chronic Disease-Part 2 with Dr. Salaheldin Halasa – December 27, 2022(Video)",oxytocin to treat chronic disease part 2 with dr salaheldin halasa december 27 2022 video,aosrd-webinars-197-92sBrfKcyfE|EqC6yd4bQDKMl2mpzPURPZu-_Pc|3BvIJDrhEXHdWPee7Ztw2x6EmdE|Zxy20R1uant_QctiZutXLSt-Q-E|b2H7gyjRNmbN0l62XtCzeLPovDE|SdzXWjorAW2NkmSfJoC1PdOzwAE,EqC6yd4bQDKMl2mpzPURPZu-_Pc;3BvIJDrhEXHdWPee7Ztw2x6EmdE;Zxy20R1uant_QctiZutXLSt-Q-E;b2H7gyjRNmbN0l62XtCzeLPovDE;SdzXWjorAW2NkmSfJoC1PdOzwAE,2024-10-08;2025-12-10;2025-03-25;2025-06-24;2025-05-20,Research/lectures/clearfield-webinar-2024-10-08;Research/lectures/clearfield-webinar-2025-12-10;Research/lectures/clearfield-webinar-2025-03-25;Research/lectures/clearfield-webinar-2025-06-24;Research/lectures/clearfield-webinar-2025-05-20,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,92sBrfKcyfE,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=variant_derivative; otter_candidates=5 (unconfirmed)
aosrd-webinars-198-fwLHIoDOipY,AOSRD_Clearfield,aosrd_webinars_youtube,"The Role of Nutrition and Prevention – December 20, 2022(Video)",the role of nutrition and prevention december 20 2022 video,aosrd-webinars-198-fwLHIoDOipY,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,fwLHIoDOipY,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-199-GpYX1_vmLFI,AOSRD_Clearfield,aosrd_webinars_youtube,"Fracture Proof Your Bones-A Comprehensive Guide to Osteoporosis with Dr. John Neustadt – December 14, 2022(Video)",fracture proof your bones a comprehensive guide to osteoporosis with dr john neustadt december 14 2022 video,aosrd-webinars-199-GpYX1_vmLFI|y59a2fEx8UgOiThJHr1w-HcQc1U|GH57wayNAp6iLAYz_3IRSsC5few,y59a2fEx8UgOiThJHr1w-HcQc1U;GH57wayNAp6iLAYz_3IRSsC5few,2024-08-20;2026-01-07,Research/lectures/clearfield-webinar-2024-08-20;Research/lectures/clearfield-webinar-2026-01-07,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,GpYX1_vmLFI,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-200-8vtxAVALprY,AOSRD_Clearfield,aosrd_webinars_youtube,"Integrative Psychiatry, Neurofeedback, and the Treatment Resistant Patient with Dr. John Finnick – December 6, 2022(Video)",integrative psychiatry neurofeedback and the treatment resistant patient with dr john finnick december 6 2022 video,aosrd-webinars-200-8vtxAVALprY,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,8vtxAVALprY,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-201-8blzjFv9r8I,AOSRD_Clearfield,aosrd_webinars_youtube,"Osteopathic Manipulation in Treating Pain, and Substance Abuse – November 29, 2022(Video)",osteopathic manipulation in treating pain and substance abuse november 29 2022 video,aosrd-webinars-201-8blzjFv9r8I,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,8blzjFv9r8I,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-202-x6BIrL8qmzk,AOSRD_Clearfield,aosrd_webinars_youtube,"Oxytocin Utilization in Chronic Disease Management with Dr. Salaheldin Halasa – November 23, 2022(Video)",oxytocin utilization in chronic disease management with dr salaheldin halasa november 23 2022 video,aosrd-webinars-202-x6BIrL8qmzk|GUt4yZgCp4lNVboAnJBHNMsHO7A|EqC6yd4bQDKMl2mpzPURPZu-_Pc,GUt4yZgCp4lNVboAnJBHNMsHO7A;EqC6yd4bQDKMl2mpzPURPZu-_Pc,2025-05-06;2024-10-08,Research/lectures/clearfield-webinar-2025-05-06;Research/lectures/clearfield-webinar-2024-10-08,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,x6BIrL8qmzk,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-203-4u_3c_lFUzs,AOSRD_Clearfield,aosrd_webinars_youtube,"Type-1 Diabetes Outcomes, Therapies, and Future Innovations with Dr. Andrew Koutnik – November 8, 2022(Video)",type 1 diabetes outcomes therapies and future innovations with dr andrew koutnik november 8 2022 video,aosrd-webinars-203-4u_3c_lFUzs|j3HjVUuBV5gnR4KrCUuXOZEnPm0,j3HjVUuBV5gnR4KrCUuXOZEnPm0,2025-10-14,Research/lectures/clearfield-webinar-2025-10-14,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,4u_3c_lFUzs,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-204-Qy2mrgSpVNg,AOSRD_Clearfield,aosrd_webinars_youtube,"The Positive Side of the Plummeting Health Index in America with Dr. Mark Lafferty – November 1, 2022(Video)",the positive side of the plummeting health index in america with dr mark lafferty november 1 2022 video,aosrd-webinars-204-Qy2mrgSpVNg|qwUT3cyV7gYvn34XQtrA84mAbiI|P1FgRy3FvTrrNYsXISdsJKJeiEg|Zxy20R1uant_QctiZutXLSt-Q-E,qwUT3cyV7gYvn34XQtrA84mAbiI;P1FgRy3FvTrrNYsXISdsJKJeiEg;Zxy20R1uant_QctiZutXLSt-Q-E,2024-11-20;2024-11-06;2025-03-25,Research/lectures/clearfield-webinar-2024-11-20;Research/lectures/clearfield-webinar-2024-11-06;Research/lectures/clearfield-webinar-2025-03-25,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,Qy2mrgSpVNg,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=3 (unconfirmed)
aosrd-webinars-205-no_id,AOSRD_Clearfield,aosrd_webinars_vimeo,"Prostate Community Trial A Global Community Trial for the Treatment of Prostate Enlargement and Prostate Cancer with Stefan Hartmann PA-C and Manual – October 25, 2022(Video)",prostate community trial a global community trial for the treatment of prostate enlargement and prostate cancer with stefan hartmann pa c and manual october 25 2022 video,aosrd-webinars-205-no_id,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,,absent,absent,cataloged_external,absent,absent,absent,cataloged_external,source_only,
aosrd-webinars-206-Inw1HrqQfaQ,AOSRD_Clearfield,aosrd_webinars_youtube,Intervegrated Interventional Radiology by Dr. Brian Evans (Video),intervegrated interventional radiology by dr brian evans video,aosrd-webinars-206-Inw1HrqQfaQ,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,Inw1HrqQfaQ,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-207-0cBElywMkUY,AOSRD_Clearfield,aosrd_webinars_youtube,"Plasmalogens, Brain Health, and Longevity-What Every Integrative and Osteopathic Physician Needs to Know by Dr. Dayan Goodenowe Tuesday October 11, 2022 (Video)",plasmalogens brain health and longevity what every integrative and osteopathic physician needs to know by dr dayan goodenowe tuesday october 11 2022 video,aosrd-webinars-207-0cBElywMkUY|vjcply7K-rJtWMYGKgD39abIq9E|ZdpkFb1zUrwSD134tv35ZcrcaI8|HY-sCmihzh3EJ69WWVwlTT0Ri6s,vjcply7K-rJtWMYGKgD39abIq9E;ZdpkFb1zUrwSD134tv35ZcrcaI8;HY-sCmihzh3EJ69WWVwlTT0Ri6s,2024-11-27;2025-07-29;2025-11-26,Research/lectures/clearfield-webinar-2024-11-27;Research/lectures/clearfield-webinar-2025-07-29;Research/lectures/clearfield-webinar-2025-11-26,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,0cBElywMkUY,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=3 (unconfirmed)
aosrd-webinars-208-6jbaJncCJOY,AOSRD_Clearfield,aosrd_webinars_youtube,"Teaching Physician About Radon with Chris Kelly, Radon Program Officer, Universit of Nevada, Reno September 27, 2022 (Video)",teaching physician about radon with chris kelly radon program officer universit of nevada reno september 27 2022 video,aosrd-webinars-208-6jbaJncCJOY|sLBIeA_Jmb8LAaQrgfDavdK3onA,sLBIeA_Jmb8LAaQrgfDavdK3onA,2025-10-28,Research/lectures/clearfield-webinar-2025-10-28,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,6jbaJncCJOY,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-209-728P3vA7hsU,AOSRD_Clearfield,aosrd_webinars_youtube,"Molds, Mycotoxins and the Brain-An Evidenced Based Presentation by Dr. Andrew Campbell (Video)",molds mycotoxins and the brain an evidenced based presentation by dr andrew campbell video,aosrd-webinars-209-728P3vA7hsU|hFcw5MS7FSAuXJGFcnPHqL6j1gM|v3Md09l1C_mz3hrDPWngln5SYQw,hFcw5MS7FSAuXJGFcnPHqL6j1gM;v3Md09l1C_mz3hrDPWngln5SYQw,2025-01-22;2025-09-09,Research/lectures/clearfield-webinar-2025-01-22;Research/lectures/clearfield-webinar-2025-09-09,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,728P3vA7hsU,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-210-cTMj6l8otsA,AOSRD_Clearfield,aosrd_webinars_youtube,Muscle Testing with Dr. Clyde Porter (Video),muscle testing with dr clyde porter video,aosrd-webinars-210-cTMj6l8otsA,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,cTMj6l8otsA,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-211-xXkcEzAgITI,AOSRD_Clearfield,aosrd_webinars_youtube,Brain Omega-The Connection Between Vision and Cognition by Dr. Michael Nelson (Video),brain omega the connection between vision and cognition by dr michael nelson video,aosrd-webinars-211-xXkcEzAgITI|ykfPBSHSL3meBk4yGojbTxMVIpA,ykfPBSHSL3meBk4yGojbTxMVIpA,2024-10-22,Research/lectures/clearfield-webinar-2024-10-22,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,xXkcEzAgITI,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-212-11lqZNd_70Q,AOSRD_Clearfield,aosrd_webinars_youtube,"Menopause, Hormones, and Brain Health wih Dr Felice Gersh (Video)",menopause hormones and brain health wih dr felice gersh video,aosrd-webinars-212-11lqZNd_70Q|OL_Ukp1RYjVvnjsMHnF2eXCXDC8,OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2024-10-01,Research/lectures/clearfield-webinar-2024-10-01,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,11lqZNd_70Q,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-213-npC7R8AeoV8,AOSRD_Clearfield,aosrd_webinars_youtube,Depression by Dr. Ron Centric (Video),depression by dr ron centric video,aosrd-webinars-213-npC7R8AeoV8,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,npC7R8AeoV8,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-214-Zf7hlrZ7Ljo,AOSRD_Clearfield,aosrd_webinars_youtube,Gut-Brain Connection by Dr. Brad Watts (Video),gut brain connection by dr brad watts video,aosrd-webinars-214-Zf7hlrZ7Ljo,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,Zf7hlrZ7Ljo,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-215-P0N8GWKt-VM,AOSRD_Clearfield,aosrd_webinars_youtube,Medical Cannibis for Chronic Pain-Hype or Reality by Dr. Mikhail Kogan (Video),medical cannibis for chronic pain hype or reality by dr mikhail kogan video,aosrd-webinars-215-P0N8GWKt-VM,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,P0N8GWKt-VM,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-216-aCTMwsJz6ZY,AOSRD_Clearfield,aosrd_webinars_youtube,Stress Devil or Angel by Dr Mikhail Berman (Video),stress devil or angel by dr mikhail berman video,aosrd-webinars-216-aCTMwsJz6ZY,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,aCTMwsJz6ZY,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-217-vNgGCNkgzTA,AOSRD_Clearfield,aosrd_webinars_youtube,Whole Body Detox by Bob Greska and Erica Kahn (Video),whole body detox by bob greska and erica kahn video,aosrd-webinars-217-vNgGCNkgzTA|hxlUjPAXSClySIs4HN1P0CWe_Qk,hxlUjPAXSClySIs4HN1P0CWe_Qk,2026-06-16,Research/lectures/clearfield-webinar-2026-06-16,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,vNgGCNkgzTA,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-218-fCe8O3iWFJI,AOSRD_Clearfield,aosrd_webinars_youtube,Hashimoto’s Thyroiditis by Dr. Pam Smith. Date: 7/19/2022 (Video),hashimoto s thyroiditis by dr pam smith date 7 19 2022 video,aosrd-webinars-218-fCe8O3iWFJI,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,fCe8O3iWFJI,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-219-4w6nt-jqz4s,AOSRD_Clearfield,aosrd_webinars_youtube,The Importance of the Upper Cervical Spine The Atlas Orthogonal Perspective by Dr. Dennis Harding (Video),the importance of the upper cervical spine the atlas orthogonal perspective by dr dennis harding video,aosrd-webinars-219-4w6nt-jqz4s,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,4w6nt-jqz4s,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-220-SDvhsZzb6dk,AOSRD_Clearfield,aosrd_webinars_youtube,Micronutrients in Chronic Disease States by Dr. Kedar Prasad (Video),micronutrients in chronic disease states by dr kedar prasad video,aosrd-webinars-220-SDvhsZzb6dk,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,SDvhsZzb6dk,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-221-MmQQQCArvdc,AOSRD_Clearfield,aosrd_webinars_youtube,"Hashimoto’s Thyroiditis by Salaheldin Halasa, MD (Video)",hashimoto s thyroiditis by salaheldin halasa md video,aosrd-webinars-221-MmQQQCArvdc|xg4V_A-L8_Ob1jKGBewDTtKzOWg|SdzXWjorAW2NkmSfJoC1PdOzwAE|b2H7gyjRNmbN0l62XtCzeLPovDE,xg4V_A-L8_Ob1jKGBewDTtKzOWg;SdzXWjorAW2NkmSfJoC1PdOzwAE;b2H7gyjRNmbN0l62XtCzeLPovDE,2024-08-13;2025-05-20;2025-06-24,Research/lectures/clearfield-webinar-2024-08-13;Research/lectures/clearfield-webinar-2025-05-20;Research/lectures/clearfield-webinar-2025-06-24,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,MmQQQCArvdc,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=3 (unconfirmed)
aosrd-webinars-222-7VK4bSpD9t8,AOSRD_Clearfield,aosrd_webinars_youtube,Introduction to Bioidentical Hormones by Dr. William Clearfield (Video),introduction to bioidentical hormones by dr william clearfield video,aosrd-webinars-222-7VK4bSpD9t8|OlXuXl73V1RAQ4bVYXoakDZMRnU,OlXuXl73V1RAQ4bVYXoakDZMRnU,2026-04-07,Research/lectures/clearfield-webinar-2026-04-07,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,7VK4bSpD9t8,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-223-YUkfwX92wGw,AOSRD_Clearfield,aosrd_webinars_youtube,Interleukin-6 The Key to Inflammation by Dr. James Joseph (Video),interleukin 6 the key to inflammation by dr james joseph video,aosrd-webinars-223-YUkfwX92wGw|xg4V_A-L8_Ob1jKGBewDTtKzOWg|JAhRYbDDwDsC4em3dazDKyDw4gM,xg4V_A-L8_Ob1jKGBewDTtKzOWg;JAhRYbDDwDsC4em3dazDKyDw4gM,2024-08-13;2025-02-05,Research/lectures/clearfield-webinar-2024-08-13;Research/lectures/clearfield-webinar-2025-02-05,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,YUkfwX92wGw,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-224-qORv5ARtglk,AOSRD_Clearfield,aosrd_webinars_youtube,The Future of Biological Dentistry: Where Do We Go from Here? with Dr. Scott Chandler (Video),the future of biological dentistry where do we go from here with dr scott chandler video,aosrd-webinars-224-qORv5ARtglk,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,qORv5ARtglk,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-225-UU98xo0Fl_s,AOSRD_Clearfield,aosrd_webinars_youtube,"Substance Abuse in OMT, PMR, and Pain Management Medicine with Dr. David Leszkovitz (Video)",substance abuse in omt pmr and pain management medicine with dr david leszkovitz video,aosrd-webinars-225-UU98xo0Fl_s,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,UU98xo0Fl_s,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-226-no_id,AOSRD_Clearfield,aosrd_webinars_vimeo,The Courage to Face Covid-19 By Dr. Peter Mccullough (Video),the courage to face covid 19 by dr peter mccullough video,aosrd-webinars-226-no_id,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,,absent,absent,cataloged_external,absent,absent,absent,cataloged_external,source_only,
aosrd-webinars-227-FNuUgbmOf44,AOSRD_Clearfield,aosrd_webinars_youtube,Discovering the Path to Health by Dr. Mark Lafferty (Video),discovering the path to health by dr mark lafferty video,aosrd-webinars-227-FNuUgbmOf44,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,FNuUgbmOf44,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-228-YApM3jxDJuc,AOSRD_Clearfield,aosrd_webinars_youtube,The Role of Angiotensin-Converting Enzyme 2 in Sars-CoV 2 by Dr. Halasa,the role of angiotensin converting enzyme 2 in sars cov 2 by dr halasa,aosrd-webinars-228-YApM3jxDJuc,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,YApM3jxDJuc,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-229-no_id,AOSRD_Clearfield,aosrd_webinars_vimeo,Pathophysiologic Rationale for Early Treatment of COVID-19 with Dr. Peter McCoullough,pathophysiologic rationale for early treatment of covid 19 with dr peter mccoullough,aosrd-webinars-229-no_id,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,,absent,absent,cataloged_external,absent,absent,absent,cataloged_external,source_only,
aosrd-webinars-230-P7DyhMvm0SA,AOSRD_Clearfield,aosrd_webinars_youtube,Anti-Aging Medicine with Dr. Mikhail Berman (Video),anti aging medicine with dr mikhail berman video,aosrd-webinars-230-P7DyhMvm0SA,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,P7DyhMvm0SA,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
