record_id,ecosystem,source,original_title,normalized_title,pass1_reference,pass1_match_class,otter_id,otter_date,packet_dir,aosrd_catalog_record,aosrd_web_url,aosrd_pdf_url,aosrd_pdf_availability,youtube_id,youtube_url,youtube_availability,youtube_title,youtube_published_date,youtube_duration,youtube_captions_status,youtube_transcript_indication,vimeo_url,vimeo_availability,vimeo_captions_status,rumble_url,rumble_availability,rumble_captions_status,external_representation_types,relationship_to_existing_bds_session,local_representation_already_present,potentially_new_source_status,external_text_opportunity,notes
aosrd-webinars-242-tiIDS69FRkQ,AOSRD_Clearfield,aosrd_webinars_youtube,Pairing Nutrition with Regenerative Medicine by Dr. Brad Watts – Video,pairing nutrition with regenerative medicine by dr brad watts video,aosrd-webinars-242-tiIDS69FRkQ,possible,0pIRZSR5hLU8vZNbqCJ9pLpRE9M;hxlUjPAXSClySIs4HN1P0CWe_Qk,2025-03-05;2026-06-16,Research/lectures/clearfield-webinar-2025-03-05;Research/lectures/clearfield-webinar-2026-06-16,present_local,https://aosrd.org/webinars/,https://aosrd.org/pairing-nutrition-with-regenerative-medicine-by-dr-brad-watts/,available_external,tiIDS69FRkQ,https://www.youtube.com/watch?v=tiIDS69FRkQ,available_external,Pairing Nutrition with Regenerative Medicine by Dr. Brad Watts,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,possible_existing_session_representation,yes,unclear,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=2; local=otter_transcript_local
aosrd-webinars-243-4b4B8KsuzqI,AOSRD_Clearfield,aosrd_webinars_youtube,"Homeostasis Hormesis and Chemical Sensitivity by Dr. Kalapala Patel January 25, 2022 -Video",homeostasis hormesis and chemical sensitivity by dr kalapala patel january 25 2022 video,aosrd-webinars-243-4b4B8KsuzqI,no_match,,,,present_local,https://aosrd.org/webinars/,,,4b4B8KsuzqI,https://www.youtube.com/watch?v=4b4B8KsuzqI,available_external,"Homeostasis Hormesis and Chemical Sensitivity by Dr. Kalapala Patel January 25, 2022",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-244-DwiLCdt69H4,AOSRD_Clearfield,aosrd_webinars_youtube,"Solutions on Suicide January 18, 2022 by Joel Peterson -Video",solutions on suicide january 18 2022 by joel peterson video,aosrd-webinars-244-DwiLCdt69H4,possible,FbRyr7EkkewAoPTmXbK9DtUiA_Y,2024-09-24,Research/lectures/clearfield-webinar-2024-09-24,present_local,https://aosrd.org/webinars/,https://aosrd.org/solutions-on-suicide-january-18-2022-by-joel-peterson/,available_external,DwiLCdt69H4,https://www.youtube.com/watch?v=DwiLCdt69H4,available_external,Solutions on Suicide,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,possible_existing_session_representation,yes,unclear,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-245-y3Fz32zWP10,AOSRD_Clearfield,aosrd_webinars_youtube,Hypo and Hyperthyroidismare One Internal Disease with Two Different Manifestations by Dr. Parvin Zarrin – Video,hypo and hyperthyroidismare one internal disease with two different manifestations by dr parvin zarrin video,aosrd-webinars-245-y3Fz32zWP10,no_match,,,,present_local,https://aosrd.org/webinars/,https://aosrd.org/hypo-and-hyperthyroidism-are-one-internal-disease/,available_external,y3Fz32zWP10,https://www.youtube.com/watch?v=y3Fz32zWP10,available_external,Hypo and Hyperthyroidismare One Internal Disease with Two Different Manifestations,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,potentially_new_session,no,potentially_new_session,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-246-zBHk2MN9ql8,AOSRD_Clearfield,aosrd_webinars_youtube,AMPK to Manage Chronic Diseases by Dr. Michael Karlfeldt,ampk to manage chronic diseases by dr michael karlfeldt,aosrd-webinars-246-zBHk2MN9ql8,possible,FHVn8qFG7pov0fVMLuuVpKan1hA,2025-07-15,Research/lectures/clearfield-webinar-2025-07-15,present_local,https://aosrd.org/webinars/,,,zBHk2MN9ql8,https://youtu.be/zBHk2MN9ql8,available_external,AMPK to Manage Chronic Diseases by Dr. Michael Karlfeldt,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-247-d0Eh9F8KA6M,AOSRD_Clearfield,aosrd_webinars_youtube,"Estrogen and Immune Function in Women by Dr. Felice Gersh, December 28, 2021",estrogen and immune function in women by dr felice gersh december 28 2021,aosrd-webinars-247-d0Eh9F8KA6M,possible,OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2024-10-01,Research/lectures/clearfield-webinar-2024-10-01,present_local,https://aosrd.org/webinars/,,,d0Eh9F8KA6M,https://www.youtube.com/watch?v=d0Eh9F8KA6M,available_external,Estrogen and Immune Function in Women by Dr. Felice Gersh,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-248-qOXpT2wIfTc,AOSRD_Clearfield,aosrd_webinars_youtube,"Quantum Anti-Aging by Dr. Parvin Zarrin, December 21, 2021",quantum anti aging by dr parvin zarrin december 21 2021,aosrd-webinars-248-qOXpT2wIfTc,no_match,,,,present_local,https://aosrd.org/webinars/,,,qOXpT2wIfTc,https://www.youtube.com/watch?v=qOXpT2wIfTc,available_external,Quantum Anti-Aging by Dr. Parvin Zarrin,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-249-3mTLksPwJyo,AOSRD_Clearfield,aosrd_webinars_youtube,"Mycotoxins and Autoimmunity by Andrew Campbell, MD, Dec 14, 2021",mycotoxins and autoimmunity by andrew campbell md dec 14 2021,aosrd-webinars-249-3mTLksPwJyo,possible,v3Md09l1C_mz3hrDPWngln5SYQw;hFcw5MS7FSAuXJGFcnPHqL6j1gM,2025-09-09;2025-01-22,Research/lectures/clearfield-webinar-2025-09-09;Research/lectures/clearfield-webinar-2025-01-22,present_local,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/12/Mold-and-Mycotoxins-1021.pdf,available_external,3mTLksPwJyo,https://www.youtube.com/watch?v=3mTLksPwJyo,available_external,"Mycotoxins and Autoimmunity by Andrew Campbell, MD",,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,possible_existing_session_representation,yes,unclear,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=2; local=otter_transcript_local
aosrd-webinars-250-gc0Dld2T9Eg,AOSRD_Clearfield,aosrd_webinars_youtube,"Fascia, Pain Modulation and Autoimmunity by Kathleen O’Neil Smith, MD, December 7, 2021",fascia pain modulation and autoimmunity by kathleen o neil smith md december 7 2021,aosrd-webinars-250-gc0Dld2T9Eg,no_match,,,,present_local,https://aosrd.org/webinars/,,,gc0Dld2T9Eg,https://www.youtube.com/watch?v=gc0Dld2T9Eg,available_external,"Fascia, Pain Modulation and Autoimmunity by Kathleen O'Neil Smith, MD",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-251-cb7usLlOMJQ,AOSRD_Clearfield,aosrd_webinars_youtube,Current Covid 19 Management with Dr.. Peter McCullough and Dr. Salaheldin Halasa,current covid 19 management with dr peter mccullough and dr salaheldin halasa,aosrd-webinars-251-cb7usLlOMJQ,possible,SdzXWjorAW2NkmSfJoC1PdOzwAE;b2H7gyjRNmbN0l62XtCzeLPovDE;GUt4yZgCp4lNVboAnJBHNMsHO7A,2025-05-20;2025-06-24;2025-05-06,Research/lectures/clearfield-webinar-2025-05-20;Research/lectures/clearfield-webinar-2025-06-24;Research/lectures/clearfield-webinar-2025-05-06,present_local,https://aosrd.org/webinars/,,,cb7usLlOMJQ,https://www.youtube.com/watch?v=cb7usLlOMJQ,available_external,COVID-19 SUMMIT,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Salaheldin Halasa; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=3; local=otter_transcript_local
aosrd-webinars-252-n5NAl-lGTrA,AOSRD_Clearfield,aosrd_webinars_youtube,“Low Dose Naltrexone” by Dr William Clearfield,low dose naltrexone by dr william clearfield,aosrd-webinars-252-n5NAl-lGTrA,no_match,,,,present_local,https://aosrd.org/webinars/,,,n5NAl-lGTrA,https://www.youtube.com/watch?v=n5NAl-lGTrA,available_external,"""Low Dose Naltrexone"" by Dr William Clearfield",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-253-r_CPjBXzeNI,AOSRD_Clearfield,aosrd_webinars_youtube,"Good and Bad Electromagnetic Fields Jami and Dr Rugerrio, November 23, 2021",good and bad electromagnetic fields jami and dr rugerrio november 23 2021,aosrd-webinars-253-r_CPjBXzeNI,no_match,,,,present_local,https://aosrd.org/webinars/,,,r_CPjBXzeNI,https://www.youtube.com/watch?v=r_CPjBXzeNI,available_external,"Good and Bad Electromagnetic Fields   Jami and Dr  Rugerrio, November 23, 2021",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-254-airYs7uvexw,AOSRD_Clearfield,aosrd_webinars_youtube,Targeting the Innate Repair Receptor to Treat Neuropathy Speakers Dr. James Joseph,targeting the innate repair receptor to treat neuropathy speakers dr james joseph,aosrd-webinars-254-airYs7uvexw,possible,xg4V_A-L8_Ob1jKGBewDTtKzOWg,2024-08-13,Research/lectures/clearfield-webinar-2024-08-13,present_local,https://aosrd.org/webinars/,,,airYs7uvexw,https://youtu.be/airYs7uvexw,available_external,Targeting the Innate Repair Receptor to Treat Neuropathy Speakers - Dr. James Joseph,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-255-R84GqIcx9VE,AOSRD_Clearfield,aosrd_webinars_youtube,"The Benefits of Adding Safe, Regular, and Effective Corrective Exercise Therapy to Supplement Pharmacological and Homeopathic Remedies. – Dr. David Neuman – Dr. David Neuman",the benefits of adding safe regular and effective corrective exercise therapy to supplement pharmacological and homeopathic remedies dr david neuman dr david neuman,aosrd-webinars-255-R84GqIcx9VE,no_match,,,,present_local,https://aosrd.org/webinars/,,,R84GqIcx9VE,https://youtu.be/R84GqIcx9VE,available_external,The Benefits of Corrective Exercise Therapy to Supplement Pharmacological and Homeopathic Remedies.,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-256-6autPt87jWw,AOSRD_Clearfield,aosrd_webinars_youtube,"Unlocking the Power of Nanotechnology to Prevent and Remedy Chronic Disease by Salaheldin Halasa, MD",unlocking the power of nanotechnology to prevent and remedy chronic disease by salaheldin halasa md,aosrd-webinars-256-6autPt87jWw,possible,3BvIJDrhEXHdWPee7Ztw2x6EmdE,2025-12-10,Research/lectures/clearfield-webinar-2025-12-10,present_local,https://aosrd.org/webinars/,,,6autPt87jWw,https://www.youtube.com/watch?v=6autPt87jWw,available_external,"Unlocking the Power of Nanotechnology to Prevent and Remedy Chronic Disease by Salaheldin Halasa, MD",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-257-qtvJw-wtpJs,AOSRD_Clearfield,aosrd_webinars_youtube,Chronic Fatigue-Chronic Infections by Dr. Kalapana Patel 19 Oct 2021,chronic fatigue chronic infections by dr kalapana patel 19 oct 2021,aosrd-webinars-257-qtvJw-wtpJs,no_match,,,,present_local,https://aosrd.org/webinars/,,,qtvJw-wtpJs,https://www.youtube.com/watch?v=qtvJw-wtpJs,available_external,Chronic Fatigue Chronic Infections by Dr  Kalapana Patel,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-258-z-CQdM_XfG8,AOSRD_Clearfield,aosrd_webinars_youtube,The Glutathione Revolution The Future of Anti Aging Medicine by Dr. Nayan Patel and Dr. Ray Yutani,the glutathione revolution the future of anti aging medicine by dr nayan patel and dr ray yutani,aosrd-webinars-258-z-CQdM_XfG8,possible,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,present_local,https://aosrd.org/webinars/,,,z-CQdM_XfG8,https://youtu.be/z-CQdM_XfG8,available_external,The Glutathione Revolution  The Future of Anti Aging Medicine by Dr. Nayan Patel and Dr. Ray Yutani,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-259-UmYaeBbRYyw,AOSRD_Clearfield,aosrd_webinars_youtube,Covid 19 Management for the Vaccinated and Unvaccinated by Dr. Dan Stock,covid 19 management for the vaccinated and unvaccinated by dr dan stock,aosrd-webinars-259-UmYaeBbRYyw,no_match,,,,present_local,https://aosrd.org/webinars/,,,UmYaeBbRYyw,https://www.youtube.com/watch?v=UmYaeBbRYyw,unavailable_external,,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed 404; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-260-mk8ixh0kmig,AOSRD_Clearfield,aosrd_webinars_youtube,"The Role of Nutrition in Chronic Disease Management – Dr. John Swartz – Sep 7, 2021",the role of nutrition in chronic disease management dr john swartz sep 7 2021,aosrd-webinars-260-mk8ixh0kmig,possible,Se28ZvfBuNMYHNmwQG9ua7gbTWk,2026-03-10,Research/lectures/clearfield-webinar-2026-03-10,present_local,https://aosrd.org/webinars/,,,mk8ixh0kmig,https://www.youtube.com/watch?v=mk8ixh0kmig,available_external,A Look at Nutrition in Chronic Diseases Management by Dr. John Swartz,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-261-qVX_h6blAQw,AOSRD_Clearfield,aosrd_webinars_youtube,"Medical Intuition by Terri Jay  Aug 31, 2021 – Video",medical intuition by terri jay aug 31 2021 video,aosrd-webinars-261-qVX_h6blAQw,no_match,,,,present_local,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/09/PowerPoint-for-Doctors-Terri-Jay-2.pdf,available_external,qVX_h6blAQw,https://www.youtube.com/watch?v=qVX_h6blAQw,available_external,Medical Intuition by Terri Jay 2021/08/31,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,potentially_new_session,no,potentially_new_session,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-262-z21aTYjo4Us,AOSRD_Clearfield,aosrd_webinars_youtube,"Covid 19 Protocols By Dr. Mike Boehmer, Amex Pharmacy – 27 Aug 2021",covid 19 protocols by dr mike boehmer amex pharmacy 27 aug 2021,aosrd-webinars-262-z21aTYjo4Us,possible,hQzjA4-OBAL6Qn7OOOywEISWs3I,2025-07-08,Research/lectures/clearfield-webinar-2025-07-08,present_local,https://aosrd.org/webinars/,,,z21aTYjo4Us,https://www.youtube.com/watch?v=z21aTYjo4Us,unavailable_external,,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed 404; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-263-lCzuTx9LKnQ,AOSRD_Clearfield,aosrd_webinars_youtube,"Chronic Fatigue Syndrome: Road to Resolution: Dr. Todd Born Aug 17, 2021 – Video",chronic fatigue syndrome road to resolution dr todd born aug 17 2021 video,aosrd-webinars-263-lCzuTx9LKnQ,possible,CMNjlQbT2xu4NqL-9gu4VQSt0mo,2024-08-06,Research/lectures/clearfield-webinar-2024-08-06,present_local,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/08/Chronic-Fatigue-Syndrome-ASORD-1.pdf,available_external,lCzuTx9LKnQ,https://www.youtube.com/watch?v=lCzuTx9LKnQ,available_external,"Chronic Fatigue Syndrome: Road to Resolution: Dr. Todd Born August 17, 2021",,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,possible_existing_session_representation,yes,unclear,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-264-hGZgCspkuI8,AOSRD_Clearfield,aosrd_webinars_youtube,"Endocannabinoid Receptors and Medical Cannabis b Dr. Jeffrey Block, Aug 10, 2021 – Video",endocannabinoid receptors and medical cannabis b dr jeffrey block aug 10 2021 video,aosrd-webinars-264-hGZgCspkuI8,possible,XFeeYcx6xIW9i1HcL0VfsCVvAjY,2024-09-17,Research/lectures/clearfield-webinar-2024-09-17,present_local,https://aosrd.org/webinars/,,,hGZgCspkuI8,https://www.youtube.com/watch?v=hGZgCspkuI8,unavailable_external,,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed 404; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-265-iYwInlyFKnQ,AOSRD_Clearfield,aosrd_webinars_youtube,"Natural Immunity via Homeopathic Medicine vs Artificial Immunity via Vaccination by Dr Parvin Zarrin, Aug 3, 2021",natural immunity via homeopathic medicine vs artificial immunity via vaccination by dr parvin zarrin aug 3 2021,aosrd-webinars-265-iYwInlyFKnQ,no_match,,,,present_local,https://aosrd.org/webinars/,,,iYwInlyFKnQ,https://www.youtube.com/watch?v=iYwInlyFKnQ,available_external,Natural Immunity via Homeopathic Medicine vs Artificial Immunity via Vaccination by Dr Parvin Zarrin,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-266-qviA4DV_pH4,AOSRD_Clearfield,aosrd_webinars_youtube,"Neural Therapy, Dr. John Burgess – July 27, 2021 – Video",neural therapy dr john burgess july 27 2021 video,aosrd-webinars-266-qviA4DV_pH4,possible,VwrSvok1RCW2X3iJ_Kwbd8JK6k8,2025-11-12,Research/lectures/clearfield-webinar-2025-11-12,present_local,https://aosrd.org/webinars/,,,qviA4DV_pH4,https://www.youtube.com/watch?v=qviA4DV_pH4,available_external,"Neural Therapy, Dr  John Burgess",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-267-60tKHG3mlyg,AOSRD_Clearfield,aosrd_webinars_youtube,Histories in Antiaging Medicine Dr. Kanapala Patel – 23 Jul 2021,histories in antiaging medicine dr kanapala patel 23 jul 2021,aosrd-webinars-267-60tKHG3mlyg,possible,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,present_local,https://aosrd.org/webinars/,,,60tKHG3mlyg,https://www.youtube.com/watch?v=60tKHG3mlyg,available_external,Case Histories in Antiaging Medicine Dr  Kanapala Patel,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-268-2cecK4Jk2vw,AOSRD_Clearfield,aosrd_webinars_youtube,"Genetic Snips and COVID-19 Severity by Dr. Cheryl Ortel July 6, 2021 – Video",genetic snips and covid 19 severity by dr cheryl ortel july 6 2021 video,aosrd-webinars-268-2cecK4Jk2vw,possible,4qg44PRw27Y2Jbzl7MXMYCX0HuI;hQzjA4-OBAL6Qn7OOOywEISWs3I,2025-04-15;2025-07-08,Research/lectures/clearfield-webinar-2025-04-15;Research/lectures/clearfield-webinar-2025-07-08,present_local,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2021/07/Genetic-Snips-and-COVID-19-Severity-7.6.21.pdf,available_external,2cecK4Jk2vw,https://www.youtube.com/watch?v=2cecK4Jk2vw,unavailable_external,,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,possible_existing_session_representation,yes,unclear,pdf_available,oembed 404; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=2; local=otter_transcript_local
aosrd-webinars-269-egztdM6XALY,AOSRD_Clearfield,aosrd_webinars_youtube,"COVID 19 Pathology and Treatment S Halasa Dec 22, 2020",covid 19 pathology and treatment s halasa dec 22 2020,aosrd-webinars-269-egztdM6XALY,no_match,,,,present_local,https://aosrd.org/webinars/,,,egztdM6XALY,https://www.youtube.com/watch?v=egztdM6XALY,unavailable_external,,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed 404; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-270-2WBm0BYOddM,AOSRD_Clearfield,aosrd_webinars_youtube,The Endocrinology of Autism-Condensed Version,the endocrinology of autism condensed version,aosrd-webinars-270-2WBm0BYOddM,no_match,,,,present_local,https://aosrd.org/webinars/,,,2WBm0BYOddM,https://www.youtube.com/watch?v=2WBm0BYOddM,available_external,Endocrinology of Autism Brief Version,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-271-nh8HbHLxrR0,AOSRD_Clearfield,aosrd_webinars_youtube,Chronic DIsease Management Kathleen ONeil Smith,chronic disease management kathleen oneil smith,aosrd-webinars-271-nh8HbHLxrR0,no_match,,,,present_local,https://aosrd.org/webinars/,,,nh8HbHLxrR0,https://www.youtube.com/watch?v=nh8HbHLxrR0,available_external,Chronic DIsease Management Kathleen ONeil Smith,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-272-JV1b52oVfdE,AOSRD_Clearfield,aosrd_webinars_youtube,Optimization of Nutrition by Dr John Swartz – Video,optimization of nutrition by dr john swartz video,aosrd-webinars-272-JV1b52oVfdE,possible,Se28ZvfBuNMYHNmwQG9ua7gbTWk,2026-03-10,Research/lectures/clearfield-webinar-2026-03-10,present_local,https://aosrd.org/webinars/,,,JV1b52oVfdE,https://www.youtube.com/watch?v=JV1b52oVfdE,available_external,Optimization of Nutrition by Dr  John Swartz,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
